부산 창조경제혁신센터와 부산가톨릭대 산학협력단이 시니어 웰빙 리빙랩 업무협약을 체결한 까닭은?	0
배우 김태훈이 촬영하는 MBC 새 수목드라마 제목은?	0
배우 김태훈과 형제 관계인 배우 이름은?	0
배우 이청아가 어디와 전속 계약을 체결했나?	0
배우 이청아가 전속 계약을 체결한 곳은?	0
야마 아트 프로듀싱 그룹 ‘파란’ 출신 시윤의 새 싱글 앨범은?	0
현재 거래량이 최근 5거래일 거래량의 최고치를 넘어선 주식은?	0
한국 성장금융 투자운용과 KB금융이 무엇을 만드나?	0
한국 성장금융 투자운용과 KB금융이 만드는 것은?	0
고위급 회담에서 합의할 사항은?	0
행정안전부가 올해 전자정부 지원 사업에 869억 원의 예산을 투입하는 이유는?	0
최근 한 달간 육일 씨엔에 쓰 거래 비중을 봤을 때 가장 높은 거래 비중을 차지한 투자주체는 누구인가?	0
최근 한 달간 육일 씨엔에 쓰 거래 비중을 봤을 때 가장 높은 거래 비중을 차지한 투자주체가 누구인가?	0
2일 경남 창원시 진해구 해군교육사령부에 입대해 해양 경찰로 복무하는 배우는?	0
2일 오후 서울 광진구 예스24 라이브홀에서 그룹 티알씨엔지의 무엇이 열렸나?	0
티알씨엔지의 첫 번째 싱글 앨범은?	0
티알씨엔지의 첫 번째 싱글 앨범의 타이틀곡은?	0
티알씨엔지의 첫 번째 싱글 앨범의 타이틀곡의 제목은?	0
파인디지털이 관심을 받고 있는 이유는?	0
지난 몇 주간 파인디지털에 관심을 가장 많이 가진 투자주체는?	0
지난 몇 주간 파인디지털을 가장 많이 매도한 투자주체는?	0
지난 5일간 파인디지털에 관심을 가장 많이 가진 투자주체는?	0
지난 5일간 파인디지털을 가장 많이 매도한 투자주체는?	0
빅데이터 기반 맛집 검색 서비스 ‘다이닝 코드’가 SK텔레콤(017670)과 손잡고 제공한 것은?	0
의료용 마이크로 너희들 개발 전문 기업인 주보이 무엇을 성공했나?	0
의료용 마이크로 너희들 개발 전문 기업인 주보이 성공한 것은?	0
OBS 경인 TV 사옥의 위치는?	0
OBS 경인 TV는 지상파방송 재송신 대가 검증 협의체를 요청한 이유는?	0
신원종합개발의 최근 한 달간 주체별 거래 비중을 살펴보면 누가 가장 활발한 참여를 보인 주체는?	0
신원종합개발이 지난 분기에 비해 성장성 점수가 상승한 이유는?	0
신원종합개발이 수익성 측면에서 볼 때 이전보다 낮은 점수를 받은 이유는?	0
그룹 방탄소년단의 제이홉이 데뷔 후 처음으로 믹스테이프를 발표한다는데, 믹스테이프는?	0
북한 출신 축수선수 한광성이 이적하길 원하고 있는 곳은?	0
현재 한광성 선수가 뛰고 있는 리그는?	0
울산시 동구 일산 새마을금고 방어 지점에서 현금 약 1억 1,000만 원을 빼앗은 강도가 6시간 30분 만에 어디서 검거됐나?	0
울산시 동구 일산 새마을금고 방어 지점에서 현금 약 1억 1,000만 원을 빼앗은 강도가 6시간 30분 만에 검거된 곳은?	0
한국·중국·일본을 겨냥해 ‘호혜세(reciprocal tax)’를 도입하겠다고 밝힌 사람은?	0
예스24에서는 무슨 콘서트 티켓 예매를 8일 오전 10시부터 시작했나?	0
예스24에서는 어떤 콘서트 티켓 예매를 8일 오전 10시부터 시작했나?	0
배우 정해인이 실시간 검색어에 오르면서 무엇에 이목이 쏠리고 있나?	0
FNC엔터테인먼트에 의하면 정해인이 무엇의 출연 제안을 받고 긍정적으로 검토 중인가?	0
배우 이지현이 무엇에 나서나?	0
이지현은 무슨 역을 맡았나?	0
이지현이 맡은 역할은?	0
영화 대전블루스는 무슨 내용인가?	0
왜 K-9 자주포 사격 중단 조치가 당분간 이어지나?	0
K-9 자주포 사격 중단 조치가 당분간 이어지는 이유는?	0
서울에 있는 일본대사관을 통해 위안부 관련 한일 합의 변경 시 이를 수용할 수 없다고 항의한 기관은	0
위안부 관련 한일 합의 변경 시 이를 수용할 수 없다고 항의한 기관은?	0
이 시각 현재 컴퓨터서비스업이 기록하고 있는 것은?	0
제주항공이 다음 달 19일부터 개설하는 노선은?	0
제주공항이 신규 취항을 기념해서 진행하는 프로모션은?	0
브라질 북동부 지역 경찰의 장기 파업으로 무엇이 선포됐나?	0
브라질 북동부 지역 경찰의 장기 파업으로 선포한 것은?	0
주택 구입 부담지수가 무엇인가?	0
의료정밀업 주식거래 중 우위에 있는 거래는?	0
서른이지만 열일곱입니다에 신혜선 아역으로 캐스팅된 게 누구인가?	0
오스템이 무엇의 최고치를 넘어섰나?	0
누가 가장 활발한 매매를 보이고 있나?	0
상장 주식 수 대비 거래량은 얼마인가?	0
상장 주식 수 대비 거래량은?	0
태양광 에너지를 자체 생산하는 등 전기 요금을 절약해 아낀 돈으로 경비원 고용을 유지한 ‘모범 사례’ 아파트는?	0
팬들의 사랑에 보답하고자 웨딩싱어로 변신한 게 누구인가?	0
최종구 금융 위원장은 26일 지난 1년간의 서민금융정책이 시장에 성공적으로 안착했다고 평가하며 무엇을 주문했나?	0
억대 사기 및 성추행 혐의로 기소된 가수 이주노(51) 씨가 항소심에서 받은 선고는?	0
사망자 대부분이 사망하게 된 사인은?	0
신기술 및 서비스 테스트에서 적용되는 샌드박스는 어떤 제도인가?	0
국제금융혁신 네크워크의 가입기관은 어디인가?	0
배우 장유한 이 웹드라마로 무엇을 하는 중인가?	0
장유 한은 어떻게 시청자들의 눈도장을 확실히 찍고 있나?	0
장유 한은 시청자들의 눈도장을 어떻게 확실히 찍고 있나?	0
내겐 너무 가까운 연애는 무슨 드라마인가?	0
한국의 호랑이 불러온 메달 세 번째 시리즈인 ‘2018 호랑이 불러온 메달’을 공개한 곳은?	0
2018년 창의적 아이디어 경진대회 대상 수상작품이 무엇인가?	0
류준열과 김태리, 진기주가 함께 출연하는 곳은?	0
박 회장이 숙식비를 최저임금에 포함해달라고 하는 이유는?	0
간담회가 열린 이유는?	0
경남 함안군에서 부군수가 직무대행을 하고 있는 이유는?	0
구속된 경남 함양군과 함안군의 군수들이 월급을 계속 지급받고 있는 이유는?	0
BNK 경남은행이 2018년 하반기 중소기업 원스톱 장학금 기탁 기업으로 선정한 곳은?	0
한기환 경남은행 창원영업본부 상무가 대부 개발㈜에 기탁한 것은?	0
경희대 대학원 박사과정 특혜 의혹을 받고 있는 사람은?	0
소상공인 협동조합 활성화 사업을 지원하는 곳은?	0
경남지방 중소 벤처 기업청이 소상공인 간 협업 촉진 및 네트워크화를 통한 소상공인 협동조합 활성화 사업에 지원하는 금액은?	0
서울시가 희망여행 사업을 진향하는 이유는?	0
세계무역기구(WTO) 창설 이래 참가국 숫자 기준으로 세계 최대 자유무역지대로 기록될 전망인 것은?	0
대통령을 상대로 해임처분 취소소송은 누가 제기했나?	0
현재 KBS 이사회는 어떻게 이루어져 있나?	0
강 전이사의 해임 건의안은 언제 재가 되었나?	0
개봉 첫 주 3월 31일(토), 4월 1일(일) 서울 무대인사를 통해 관객들과 만나는 영화는?	0
19일 JB 금융 지주 임원 후보추천 위원회는 최종 회장 후보군에 무엇을 진행했나?	0
19일 JB 금융 지주 임원 후보추천 위원회는 최종 회장 후보군에 진행한 것은?	0
JB 금융 지주의 차기 회장 최종 후보자로 누가 선정되었나?	0
JB 금융 지주의 차기 회장 최종 후보자로 선정된 사람은?	0
JB 금융 지주 임추위 관계자는 왜 김 후보자가 적임자라고 밝혔나?	0
JB 금융 지주 임추위 관계자가 김 후보자가 적임자라고 밝힌 이유는?	0
새해 첫 1등급 경주가 7일 제10경주(1등급·1,200m)로 펼쳐지는 곳은 어디인가?	0
제14차 탄자니아 아루샤 세계선교대회의 주제는?	0
누가 10월의 신부가 되나?	0
누가 10월의 신부가 되는가?	0
해피투게더 3는 어떻게 안방극장을 사로잡았나?	0
추혜선 정의당 의원은 7일 무슨 법안을 발의하였나?	0
공영방송 이사들의 업무추진비가 논란이 된 이유는?	0
추혜선 의원이 공영방송의 업무추진비 공개 법안을 통과시키려는 이유는?	0
MBC ‘투깝스’의 임세미가 밝혀 눈길을 끈 것은?	0
임종석 대통령 비서실장이 최근 방문한 남북 공동 유해발굴 현장은?	0
방위사업청이 주관하는 일은?	0
개발비 지원기업에 선정된 7개 업체가 3년간 획득한 것은?	0
중국 사업 정상화 해법을 모색하기 위해 승진 후 첫 해외 현장 경영지로 중국을 찾은 사람은?	0
신역량 스쿨 운영 기관에 선정됐다고 말한 기업은?	0
신역량 스쿨 운영 기관을 주관하는 기관은?	0
10시 56분 현재 기준으로 1,430원에 거래 중인 9일 연속 상승 흐름을 보이는 기업은 무엇인가?	0
6년 만에 완전변경 모델로 출시된 중형 스포츠유틸리티차(SUV) 신형 싼타페(사진) 사전계약을 시작하는 곳은?	0
에이지투웨니스의 대표 제품인 무엇이 홈쇼핑에서 저력을 과시했나?	0
주가가 당일 거래량 증가로 최근 5거래일 거래량의 최고치를 경신한 기업은?	0
KBSTAR 헬스케어 채권혼합의 상장 주식 수 대비 거래량은?	0
KTB 투자증권의 이병철 부회장과 권성문 회장은 무엇으로 공방 중인가	0
KTB 투자증권 경영권 분쟁의 핵심이 되는 사건은 무엇인가	0
이 부회장은 언제 권 회장과 우선 매수청구권 계약을 맺었나	0
‘목재산업단지 조성 공모’에서 제천지역 6개 목재 생산업체로 구성된 제천 목재 협동조합이 선정됐다고 밝힌 곳은?	0
홍상수 감독의 '풀잎들'이 어디에 초청됐나?	0
홍상수 감독의 '풀잎들'이 초청된 곳은?	0
금호리조트의 상무로 입사해 경영에 참여하는 사람은?	0
부산사회복지공동모금회는 동구 국민체육 문예 센터 공연장에서 가진 설명회는?	0
이베이코리아는 무엇을 19일까지 진행한다고 밝혔나?	0
이베이코리아는 19일까지 무엇을 진행한다고 밝혔나?	0
신청한 고객들은 어떻게 작품을 선택하나?	0
오픈 갤러리 그림 바캉스는 무슨 의미를 갖고 있나?	0
멜로망스는 20일 무엇을 공개했나?	0
미래에셋대우는 전문투자자의 다양한 투자수요에 대응하고자 무엇의 기능을 확대하나?	0
정범식 감독이 기담 이후 10년 만에 다시 한번 박지아 배우와 영화 작업을 했다는데, 그 영화 이름은?	0
정범식 감독이 기담 이후 10년 만에 곤지암으로 박지아 배우와 다시 작업을 한 이유는?	0
한국은행 부산본부는 최근 1층 강당에서 무엇을 치렀나?	0
한국은행 부산본부는 최근 1층 강당에서 치른 것은?	0
특수렌즈를 삽입해 시력을 개선하는 교정술은?	0
정부는 왜 기술 전시회를 여나?	0
최근 환율 급변에 따른 부담이 커지며 정부가 중소. 중견기업에 대한 무엇을 확대하나?	0
정부의 중소. 중견기업 수출보험 지원 확대를 위해 한국무역보험공사는 19일 무엇을 체결했나?	0
정부의 중소. 중견기업 수출보험 지원 확대를 위해 한국무역보험공사는 19일 무엇을 체결하나?	0
전북은행이 매년 떡국 나눔 행사를 펼치는 이유는?	0
차세찌와 1년여의 공개 열애 끝에 부부의 연을 맺는 사람은?	0
한국수력원자력이 어디에 30㎿ 규모의 수력발전소를 준공했나?	0
산업은행이 선정한 것은?	0
한국수출입은행과 한국무역보험공사가 22일 무엇을 체결했나?	0
LG화학이 오는 2023년까지 약 2조 3000억 원을 투자해 중국 난징시에 짓는 것은?	0
부산시립교향악단이 오는 6일 오후 7 30분 부산 남구 대연동 부산문화회관 대극 당예서 여는 연주회 이름은?	0
주한 일본대사관에 폭파 협박 전화를 건 사람은?	0
롯데시네마는 지난 11일 어떤 영화를 단독 개봉했나?	0
영화 오늘 밤, 로맨스 극장에서의 주연 사카구치 겐타로는 어떻게 국내 팬들을 만난 바 있나?	0
4일 오전 별세한 설치미술가가 누구인가?	0
전수천이 한국인으로서 처음으로 받은 것은?	0
광명역 도심공항터미널이 언제부터 운영을 시작하는가?	0
광명역 도심공항터미널을 통해 인천국제공항으로 이동하게 되면 편리한 점이 무엇인가?	0
광명역 도심공항터미널에서 이용할 수 있는 항공사 체크인 카운터는 무엇이 있나?	0
뉴 딘 플렉스가 세계 최초로 선보인 것이 무엇인가?	0
뉴 딘 플렉스는 어떻게 실제 낚시터 환경을 재현했나?	0
뉴 딘 플렉스는 무엇을 이용해 낚시의 묘미인 손맛을 구현했나?	0
소속사 측 관계자가 26일 fn 스타에 활동 연장설에 대해 입장을 밝힌 그룹은?	0
서울형 기초보장 제도가 올해 어떻게 달라지나?	0
18일 자택에서 잠을 자다 숨진 사람은?	0
드라마 '빅 이슈' 출연설에 대한 오해를 받은 배우는?	0
LG전자가 프리미엄 브랜드 LG 시그니처의 품격을 담아 국내 시장에 출시하는 것은?	0
보령제약이 필리핀 제약사인 인디어 메디칼과 3년간 50억 원 규모로 체결한 계약은?	0
해외 부동산 펀드가 늘어난 이유는?	0
사이먼 쉘튼이 연기한 '텔레토비'의 캐릭터 이름은?	0
사이먼 쉘튼의 장례식은 언제 열릴 예정인가?	0
텔레토비는 머리에 무엇을 달고 있나?	0
텔레토비는 배에 무엇을 달고 있나?	0
텔레토비의 네 주인공 이름은 무엇인가?	0
텔레토비는 어디에서 처음 방송을 시작했나?	0
'텔레토비'가 한국에서는 무슨 이름으로 유례없는 인기를 끌었나?	0
한국에서 '꼬꼬마 텔레토비'는 당시 몇 %의 기록적인 시청률을 기록했나?	0
전문가들은 '텔레토비'의 어떤 점이 어른들을 동심의 세계로 이끌었다고 분석했나?	0
LG유플러스는 세계 최초 5세대(5G) 통신 상용 네트워크 구축을 위해 무엇을 도입하나?	0
LG유플러스가 세계 최초 5세대(5G) 통신 상용 네트워크 구축을 위해 도입하는 것은?	0
엑소의 정규 5집은?	0
연말을 맞아 이웃사랑 성금 120억 원을 사회복지공동모금회에 기탁한 업체는?	0
영화 ‘호랑이보다 무서운 겨울 손님’(감독 이광국) 홍보 일정에 불참한다고 밝힌 사람은?	0
박근혜 전 대통령이 자신의 재산을 처분할 수 없었던 이유는?	0
박 전 대통령은 이 추가 기소된 이유는?	0
현대모비스의 지난해 연간 매출액과 영업이익이 기록한 금액은?	0
현대모비스가 지난해 영업이익이 급감한 이유는?	0
부산시가 지자체 최초로 강설이나 풍수해 시 무엇을 실시하나?	0
부산시가 지자체 최초로 강설이나 풍수해 관련 실시하는 것은?	0
이번 협약은 강설이나 풍수해 시 시민들에게 무엇을 전달하기 위해 마련됐나?	0
오거돈 부산시장의 시민 명령 1호는 무엇인가?	0
지난 분기보다 성장성 점수가 하락한 이유는?	0
문소리가 가진 직업은?	0
26일 '해운 항만 물류 DB 및 분석 시스템 1단계'구축을 완료함에 따라 설명회를 연 곳은 회사는?	0
미스 백 촬영 당시 캐릭터에 대한 공감에 어려움을 격은 사람은?	0
씨케이 에이피의 현재 주가는 얼마인가?	0
당초 남북이 각각 100명씩 만나기로 했으나 어떻게 되었나?	0
가수 이지혜가 배란기 테스트를 산 이유는?	0
티플랙스의 현재 주가는 어떤가?	0
한 달간 어느 주체의 거래 비중이 가장 높은가?	0
티플랙스의 성장성 점수가 지난 분기보다 하락한 이유는?	0
최근 한 달간 에스에스알의 매매회전율을 분석한 결과는?	0
에스에스알의 주요 투자주체는?	0
BNK 금융그룹은 올 1.4분기 얼마의 순이익을 달성했나?	0
글로벌 시가총액 10위권 내에 새로 진입한 중국기업은?	0
LGD이 한국실명예방재단과 함께 어린이들을 위해 실시하는 사업은?	0
대한민국예술원상 미술 부문 수상자는 누구인가?	0
기업구조조정촉진법이 언제부터 재가동되나?	0
아미노로직스 주식이 기록하고 있는 것은?	0
티알씨엔지의 첫 번째 싱글 앨범 제목은?	0
누가 tvN 드라마 ‘슬기로운 감방생활’을 통해 악역인 전직 형사이자 염 반장(작업반장 염상 잼) 캐릭터를 완벽 소화해 뜨거운 관심을 받았고 인덕의 계기를 제공했나?	0
tvN 드라마 ‘슬기로운 감방생활’을 통해 악역인 전직 형사이자 염 반장(작업반장 염상 잼) 캐릭터를 완벽 소화한 사람은?	0
삼성엔지니어링의 체결강도는 어떻게 나타나?	0
강원에서 서울로 가는 고속도로가 극심한 정체를 보이는 이유는?	0
KGC 인삼공사의 여성 건강을 위한 브랜드 이름은?	0
청하가 출현한 송은이, 김숙의 언니네 라디오가 화제가 된 이유는?	0
신세계푸드가 지난 16일 일손 돕기 봉사활동을 펼친 곳은?	0
코웨이는 시카고에서 개최되는 무엇에 참가하였다고 밝혔는가?	0
코웨이는 이번 전시회에서 무슨 정수기를 선보였는가?	0
'친절한 기사단'은 언제 첫 방송되나?	0
친절한 기사단'의 첫 방송일은?	0
새 드라마 서른이지만 열일곱입니다의 출연을 논의 중인 배우는?	0
조선대 소속 교수 3명을 과학기술 우수논문상에 선정한 곳은?	0
2017년도 기준 환경개선부담금 부과 대상 중 연납신청 이용자는 몇 퍼센트인가?	0
강문형은 지난 1995년에 가수 이승철과 결혼했으나 파경을 맞는데 걸린 시간은?	0
코스 메카 코리아의 최근 3일간 평균 거래량은?	0
동아대학교와 원광대학교, 영남대학교, 조선대학교 등 4개 대학은 지난 6일부터 이틀간 제16회 영. 호남 4개 대학교 총장협의회를 갖고 무엇을 했나?	0
지난 6일부터 이틀간 제16회 영. 호남 4개 대학교 총장협의회를 갖고 체결한 것은?	0
KB금융그룹 윤종규 회장과 대한 체육회 이기홍 회장, 김성조 선수단장 등이 격려금 전달 행사에 참석해 한 것은?	0
ARIRANG 미국 나스닥 기술주에 대한 외국인의 한 달간 거래 참여도는?	0
한 달간 어느 주체의 거래 비중이 가장 높은가?	0
경기도 성남시는 내년도 생활임금 시급이 얼마로 결정됐다고 하나?	0
현재 뉴트리 바이오텍이 거래가 이루어지고 있는 가격은?	0
신재생 에너지 업체의 지분을 취득했다는 소식에 19일 장 초반 상한가를 기록한 곳은?	0
세울 회생 법원 파산 12부는 무엇을 밝혔는가?	0
세울 회생 법원 파산 12부가 밝힌 것은?	0
카페베네는 지난 1월 무엇을 신청했나?	0
지난 1월 카페베네는 무엇을 신청했나?	0
지난 5월 12일 첫 방송부터 2개월여 동안 시청자들에게 강렬한 인상을 남긴 드라마는?	0
이번에 공공지원 민간임대주택이 공급되는 곳은?	0
한국 스마트폰 사용자 2명 중 1명꼴로 월 1회 이상 접속하고, 13억 명의 사용자수를 보유한 곳은?	0
한국 정부가 본격적인 암호화폐(가상화폐) 규제에 나설 예정인 이유는?	0
영국 LMAX 거래소가 새로 출범하게 될 거래소는?	0
수요미식회에서 명세빈이 공개한 것은?	0
지난해 세계 최고 부자는 누구였는가?	0
일각에서는 베저스에 대해 무슨 비판을 하나?	0
일각에서는 베저스에 대해 무슨 비판을 하는가?	0
숨겨진 재산까지 포함하면 누구의 재산이 베저스보다 많다는 분석이 있나?	0
최현석, 박채린 부부와 반려견 뚜이기 누구 부부의 전원주택을 방문하는 모습이 전파를 탔나?	0
최현석 셰프는 반려견 뚝이와 관련하여 무슨 로망을 가지고 있었나?	0
미래과제 준비와 인프라 투자, 식품 안전성 등 3개 주제가 올해 G20에서 논의될 것이라 밝힌 사람은?	0
부산시는 언제부터 비즈니스 서비스 강소기업을 선정, 지원하고 있나?	0
부산시는 올해 몇 개 기업을 강소기업으로 선정했나?	0
부산시는 선정된 강소기업에 지식서비스 아이디어 사업화 비용으로 최대 얼마를 지원하나?	0
