야마로 지 선의 시간표가 더 간단해지게 된 이유는 무엇일까?	1
하다 와선 은 승객이 많을 경우 9량으로 편성되기도 하는데 기본적으로 편성 운행되는 열차는 몇 량일까?	1
도스는 누구와 함께 영화를 보았는가?(풀네임으로)	1
피터 리드가 맨시티의 감독이 되었을 때 그는 몇 살이었지?	1
2003년 네 번째 시즌에서 최종적으로 맨체스터 시티는 몇 위를 차지했니?	1
UEFA 대회에서 맨시티는 8강에서 어느 팀과 경기했지?	1
두 번째 엠블럼에는 어떤 꽃이 새겨져 있었지?	1
맨시티가 한 시즌에 100득점 이상을 기록한 시즌은 언제지?	1
미국 메트로폴리탄 미술관이 유프로니오스 크라테스를 이탈리아에 반환한 이유는 해당 문화재가 어떤 혐의를 받고 있기 때문일까?	1
한국 남자를 비하하여 부르는 말?	1
DID 패널 이란?	1
EXO의 공식 팬클럽 이름은? (영어로)	1
EXO는 2018년 어떤 K 팝 가수를 대표해 공연을 했다. 어떤 무대였을까?	1
경국대전에서는 전국을 몇 개의 도로 나누었다고 기록되었나요.?	1
도내의 수령을 감독하는 권한을 가진 기관 이름?	1
찰방, 역승, 도승 등의 특수직으로 교통행정에 관한 일을 맡은 책임자는 ??	1
비틀스의 여덟 번째 정규 음반이 영국에서 발매된 것은 언제일까?	1
비틀스의 여덟 번째 앨범이 록 음반으로 처음 수여되는 올해의 음반상을 받은 시상식의 이름은 무엇일까?	1
비틀스의 여덟 번째 앨범이 미국에서 정상을 차지한 기간은 얼마일까?	1
1966년 8월 비틀스가 휴가를 보낸 기간은 얼마일까?	1
비틀스의 1966년도에 나온 음반의 이름은 무엇일까?	1
비틀스의 페퍼 상사를 역대 가장 위대한 500개 음반 1위에 올려놓은 잡지는 무엇일까?	1
비틀스의 페퍼 삼사는 2011년까지 몇 장이나 팔렸을까?	1
비틀스가 필리핀에 갔을 때 필리핀 영부인은 누구일까?	1
1966년 비틀스의 투어 매니저는 누구일까?	1
폴 매카트니가 비틀스에게 음반 전체를 가공의 밴드의 공연으로 표현해 보자고 제안한 것은 언제일까?	1
페퍼 상사가 비틀스 내 매카트니의 창조적 힘을 우세하게 만들기 시작했다고 말한 음악학 연구가는 누구일까?	1
폴 매카트니가 Strawberry Fields Forever의 도입부에 넣은 악기는 무엇일까?	1
비틀스의 Revolver를 녹음할 때 오디오 엔지니어의 이름은 무엇일까?	1
비틀스의 Strawberry Fields Forever를 녹음한 시간은 몇 시간일까?	1
1966년 11월 6일 녹음을 시작한 비틀스의 곡은 무엇일까?	1
비틀스의 Strawberry Fields Forever 와 Penny Lane이 발매된 것은 언제일까?	1
페퍼 상사의 녹음에 사용된 녹음기는 무엇일까?	1
녹음기 중 하나에서 네 개까지의 트랙을 하나의 녹음기에서 믹스하고 더빙하는 것을 뭐라고 할까?	1
비틀스가 연주한 반주와 오케스트라 오버더빙 방식을 쓴 곡은 무엇일까?	1
아크레 공방전을 다른 말로 부르면?	1
잭 블랙은 제이비 또는 무엇으로 불리었을까?	1
강희 56년을 서기로 나타내면?	1
조관우의 늪은 무슨 행위를 묘사한 노래야?	1
전국 농업 기술자 협회를 설립한 연도?	1
외국인 노동자들을 중심으로 1990년대 일본에 들어온 종교는?	1
기존의 다른 던전 앤 드래건 게임들 보다 네버윈터 나이츠가 더 돋보이는 이유?	1
낭만주의 음악을 영어로 번역하면?	1
애플의 아이폰과 경쟁하기 위해 삼성전자에서 이 스마트폰의 가격을 인하했는데 무엇일까?	1
삼성의 웨이브 2에 탑재된 운영체제는 무엇일까?	1
KT에서 이것을 사용하지 않고도 기존 사용자들의 적극적인 활용으로 입소문이 퍼졌는데 이것을 무엇일까?	1
스마트폰의 기능이 제거된 스마트폰 이전 모델의 휴대전화를 무엇이라고 할까?	1
내용이나 형태를 영어로 표현한 세 글자의 단어	1
어떤 현상이나 사건이 일어나기 위한 전제조건을 무엇이라고 할까?	1
무선인터넷이 설치된 공간을 무엇이라고 할까?	1
가입을 하게 된 사람들을 무엇이라고 할까?	1
제한이 없다는 것을 무엇이라고 할까?	1
둘 혹은 셋 이상이 무엇인가를 성취하기 위해 힘쓰는 것을 무엇이라고 할까?	1
상품이 판매되는 유, 무형의 공간을 무엇이라고 할까?	1
삼성의 갤럭시 모델과 경쟁구도를 이루고 있는 회사의 휴대폰을 무엇이라고 할까?	1
가만히 내버려 두고 어떠한 개입을 하지 않는 것을 무엇이라고 할까?	1
컴퓨터로 연결되어 정보를 획득하는 가장 기본적인 매체는 무엇일까?	1
중간에 끼어 방해를 놓는 행위를 무엇이라고 할까?	1
사진을 촬영하는 기기를 통틀어 무엇이라고 할까?	1
지불한 것에 대해 다시 돌려주는 행위를 무엇이라고 할까?	1
소비행위를 하는 이들을 통틀어 무엇이라고 할까?	1
특별 융자의 조건으로 공사의 즉시 중단을 피할 수 없게 되어 기업 폐지를 실시한 것은 언제일까?	1
2001년 하현우, 이정길, 유진아는 기타리스트 구인 광고를 통해 전규호를 만나게 되는데 어디다 구인광고를 냈을까?	1
만약 세드나가 현재의 위치에서 형성되었을 경우 초기 궤도의 형태는 대략 어떤 모양이었을까?	1
세드나의 현재 궤도가 짜부라진 이유는 다른 천체와 무슨 작용 때문일까?	1
원탁의 기사들 중 가장 강하였고 기사도 정신을 가졌고 용모도 출중한 완벽한 기사는 누구였을까?	1
난 슬롯이 나오는 소설의 제목은 무엇일까?	1
랜슬롯의 세례 이름은 무엇일까?	1
랜슬롯의 이야기를 전하는 첫 작품은 쓴 작가는 누구일까?	1
크레티앵의 작품 중 난 슬롯이 이미 지명되고 있는 것은 무엇일까?	1
13세기에 나온 산문 랜슬롯의 언어는 무엇일까?	1
난 슬롯과 귀에 비어 여왕의 부적절한 관계를 용서해 준 왕의 이름은 무엇일까?	1
난 슬롯과 귀에 비어 여왕의 부적절한 관계로 인해 붕괴된 것은 무엇일까?	1
랜슬롯에게 사냥, 음악, 결투, 궁정 예절, 귀족의 고결한 정신 등을 가르친 사람은 누구일까?	1
반 아이 랜슬롯을 출생한 지역은 어디일까?	1
비비안 요정이 랜슬롯을 데리고 온 것은 어디일까?	1
색에 영향을 끼치는 것은 무엇일까?	1
기시다 시게루가 입학한 대학교는 어디?	1
2003년 스코틀랜드 글래스고에서 쿠루리까 같이 작업한 프도 듀서는 누구?	1
다수 앞에서 개인 혹은 단체로 말과 행동으로 무엇인가를 설득하는 것을 무엇이라고 할까?	1
야당의 반대말을 무엇이라고 할까?	1
과거의 일을 일컬어 무엇이라고 할까?	1
자신이 가입한 정당을 탈퇴하는 것을 무엇이라고 할까?	1
어떤 일이나 과제에 시도를 해보는 것을 무엇이라고 할까?	1
정당을 만드는 것을 무엇이라고 할까?	1
경쟁이나 승부에서 이기는 것을 무엇이라고 할까?	1
문제가 되거나 오해의 소지가 되어 구설수에 오르는 것을 무엇이라고 할까?	1
실제적으로 권력을 행사한다는 것을 무엇이라고 할까?	1
잘못된 것을 질책하는 것을 무엇이라고 할까?	1
기존에 진행하려던 일이나 행동이 실패되는 것을 무엇이라고 할까?	1
정당을 합치는 것을 무엇이라고 할까?	1
선거인으로 나서는 것을 무엇이라고 할까?	1
새로운 정당을 무엇이라고 할까?	1
둘 또는 셋 이상의 인원이 모여 의견을 나누는 것이 무엇일까?	1
가능하다는 것을 확장성을 표시하는 것을 무엇이라고 할까?	1
우리나라 최고의 대학이 무엇일까?	1
다시 돌아가거나 원래의 위치로 간다는 단어를 무엇이라고 할까?	1
기존에 존재하지 않던 구성요건에 새로이 부합하여 특별히 제정한 법을 무엇이라고 할까?	1
호남지역의 사람들의 모임을 무엇이라고 할까?	1
비슷한 성질을 지닌다는 뜻의 단어를 무엇이라고 할까?	1
어떤 상징성을 가지는 문양 또는 그림을 무엇이라고 할까?	1
어떤 것을 쓰임에 맞게 적용하는 것이 무엇일까?	1
누군가의 입에서 그 해당되는 것이 말해지었다는 뜻은 무엇일까?	1
